frequency_ghz,transfer_real,transfer_imaginary,transfer_magnitude_db
9.047851562798089731e+01,6.504170358129616192e-01,-1.063904605047686580e+00,1.917123311175119582e+00
9.058227539360930791e+01,6.288281701830578108e-01,-1.141255834204132347e+00,2.299094857045224760e+00
9.068603515923773273e+01,6.056260341951148485e-01,-1.225327409553655267e+00,2.714257281814625777e+00
9.078979492486614333e+01,3.520617441610658926e-01,-1.060148537699674876e+00,9.616669675929783168e-01
9.089355469049456815e+01,5.435698827680370826e-01,-9.468644970378584658e-01,7.628375828783058310e-01
9.099731445612297875e+01,5.282858987521025229e-01,-1.041241135774400695e+00,1.345815890350848809e+00
9.110107422175140357e+01,4.765818250032464315e-02,-1.074505553672765457e+00,6.327085179515146152e-01
9.120483398737982839e+01,3.368941405517213994e-01,-1.261877271709344051e+00,2.319362344453042013e+00
9.130859375300823899e+01,4.087335137433424914e-01,-9.442720299624594027e-01,2.477814403692729928e-01
9.141235351863666381e+01,2.946855893717907904e-01,-1.189728809404532628e+00,1.767550010957036566e+00
9.151611328426507441e+01,3.526300372729472277e-01,-1.266128661796163790e+00,2.374003901231882097e+00
9.161987304989349923e+01,5.180318792161024977e-01,-1.014354642431468889e+00,1.130311678504200001e+00
9.172363281552190983e+01,3.158638652152847559e-01,-1.108806190051042417e+00,1.235972424619034227e+00
9.182739258115034886e+01,2.689433204035108771e-01,-1.092737062249956370e+00,1.025725468493296599e+00
9.193115234677875947e+01,1.084544669022703273e-01,-8.485734088693908106e-01,-1.355843308481068821e+00
9.203491211240718428e+01,5.152374963909446548e-02,-8.398057474028423064e-01,-1.500106707517235849e+00
9.213867187803559489e+01,2.266111447698431203e-01,-9.450337519268993125e-01,-2.482498220996173233e-01
9.224243164366401970e+01,4.434969733775745993e-01,-1.090805985290386415e+00,1.419346778694353883e+00
9.234619140929243031e+01,3.163775200963004908e-01,-1.189826185035588901e+00,1.806364835611757647e+00
9.244995117492085512e+01,2.831013405740324673e-01,-9.197183929426838711e-01,-3.337574486199654800e-01
9.255371094054926573e+01,2.779910940027608413e-01,-8.726389061927344315e-01,-7.635311970686010641e-01
9.265747070617769054e+01,2.672047390382306653e-01,-8.497350381420735177e-01,-1.004815260578616254e+00
9.276123047180610115e+01,3.139087443557251889e-01,-8.493873845054431548e-01,-8.618740350241558268e-01
9.286499023743452597e+01,4.792089104315018777e-01,-9.376991544605337570e-01,4.490056254335285102e-01
9.296875000306293657e+01,3.584794284481937487e-01,-7.433543174475510940e-01,-1.667998692041425812e+00
9.307250976869136139e+01,3.306355212476305705e-01,-5.521237915352776859e-01,-3.828312932147426739e+00
9.317626953431977199e+01,1.735721076822015763e-01,-8.184535963927106472e-01,-1.549059517824817656e+00
9.328002929994819681e+01,1.221092809896878045e-01,-8.489996311447748356e-01,-1.332927209188472073e+00
9.338378906557660741e+01,3.368762964736897181e-01,-9.141810698470715923e-01,-2.263647459624881786e-01
9.348754883120503223e+01,2.413358129640320315e-01,-1.000852670622844443e+00,2.528498704389199325e-01
9.359130859683345705e+01,1.753993654270436520e-01,-1.193401781469772160e+00,1.628548593749795659e+00
9.369506836246186765e+01,2.242719891908825369e-01,-1.142793619587862519e+00,1.323478148595588433e+00
9.379882812809029247e+01,2.068896048614956018e-01,-1.036192046127031752e+00,4.785766357203257160e-01
9.390258789371870307e+01,2.747445114157048840e-01,-9.199319557185894336e-01,-3.538244850913281336e-01
9.400634765934712789e+01,1.584479074393490283e-01,-9.873665908635811395e-01,-6.409646335146329658e-06
9.411010742497553849e+01,7.212829129612023660e-02,-7.789540161764453297e-01,-2.132685546375570507e+00
9.421386719060396331e+01,3.563312542231280022e-01,-8.640709040418771414e-01,-5.869210241589268851e-01
9.431762695623237391e+01,4.059376640241409984e-01,-1.242014330452071880e+00,2.323314576281344745e+00
9.442138672186079873e+01,6.247310943473852879e-02,-9.891792268979630043e-01,-7.721180835814790699e-02
9.452514648748920933e+01,6.302808073331607475e-02,-1.132478217243900742e+00,1.094028537608716878e+00
9.462890625311763415e+01,1.484181131688407373e-01,-1.035630444027934471e+00,3.923891955681395594e-01
9.473266601874604476e+01,6.958133403646712956e-02,-1.055282437724051947e+00,4.862146074419532171e-01
9.483642578437446957e+01,1.768336915758402239e-01,-1.037931402531645064e+00,4.476380749508378498e-01
9.494018555000288018e+01,1.752558708034860635e-01,-8.730676025049651789e-01,-1.007478111393694142e+00
9.504394531563131920e+01,-6.545116566281516945e-02,-8.045756642915591339e-01,-1.860016924543363981e+00
9.514770508125972981e+01,-1.954217866058556852e-01,-9.625486100635131104e-01,-1.561244781776658375e-01
9.525146484688815463e+01,-1.449656594946327204e-01,-9.231001835436071223e-01,-5.892159126852832829e-01
9.535522461251656523e+01,-2.507026105870190369e-01,-1.001857446268932250e+00,2.798942153697915325e-01
9.545898437814499005e+01,-3.026292033225953526e-01,-1.127411108718586741e+00,1.343812107834895464e+00
9.556274414377340065e+01,5.467767741458973846e-02,-9.581875056527325851e-01,-3.568711451459249395e-01
9.566650390940182547e+01,-7.196492894654479833e-02,-9.675856278515067022e-01,-2.622539165387353655e-01
9.577026367503023607e+01,2.606074960173850735e-02,-9.431153971974050032e-01,-5.053884559496171214e-01
9.587402344065866089e+01,1.075416674494641817e-01,-8.879508148472451401e-01,-9.689814616809020453e-01
9.597778320628708570e+01,1.359903528143812084e-03,-9.688224792558991494e-01,-2.751073024362915009e-01
9.608154297191549631e+01,4.169041687535931379e-02,-9.005949836586528701e-01,-9.001127423528285654e-01
9.618530273754392113e+01,-1.089559410821181904e-03,-8.856451599116635931e-01,-1.054798356258127567e+00
9.628906250317233173e+01,1.219094818625689886e-01,-8.277942556670313534e-01,-1.548366646967467508e+00
9.639282226880075655e+01,-2.209742372349180750e-01,-9.056371358834461871e-01,-6.097610781214422015e-01
9.649658203442916715e+01,-1.053739055859194140e-01,-9.062584889763655172e-01,-7.966369780364048747e-01
9.660034180005759197e+01,7.485774653249857580e-03,-9.341408311928313113e-01,-5.914740096847945772e-01
9.670410156568600257e+01,5.429050825298995658e-02,-1.029385324657977163e+00,2.636229367236184173e-01
9.680786133131442739e+01,6.160183954274169038e-02,-9.810777751271329006e-01,-1.488425080114848809e-01
9.691162109694283799e+01,-2.775324863988934410e-01,-9.809530796789283080e-01,1.673809641845268315e-01
9.701538086257126281e+01,-3.090269912666255281e-01,-1.054112161149916238e+00,8.158136388037835474e-01
9.711914062819967342e+01,-1.963189230579806821e-01,-1.129469189835497600e+00,1.186752661866741443e+00
9.722290039382809823e+01,-2.441197880051806934e-02,-9.228359813828989067e-01,-6.944716025776889179e-01
9.732666015945650884e+01,-7.407385562776618027e-02,-9.927751804739326502e-01,-3.887127096352709088e-02
9.743041992508493365e+01,-5.036386850575755303e-02,-1.078325202042170750e+00,6.644585631812606197e-01
9.753417969071334426e+01,-7.608680350434082751e-02,-1.028144873385198776e+00,2.648059131020599200e-01
9.763793945634176907e+01,-6.748517712817107828e-02,-9.944864456517220619e-01,-2.806976608540043272e-02
9.774169922197017968e+01,7.091743233961027293e-02,-1.007344343731970238e+00,8.503044590721750562e-02
9.784545898759860449e+01,1.062442858720632072e-01,-9.802329260284484702e-01,-1.226920444505625041e-01
9.794921875322701510e+01,-9.367204578339398402e-02,-9.905720721869529788e-01,-4.361523044358008028e-02
9.805297851885543992e+01,-1.191769056595085446e-01,-1.026611082507481454e+00,2.862551560560196440e-01
9.815673828448385052e+01,-1.508008064625396272e-01,-9.552907388981707326e-01,-2.903918511275287995e-01
9.826049805011228955e+01,-9.625364426384598604e-02,-8.582758435244790540e-01,-1.273181191300003956e+00
9.836425781574071436e+01,-1.195324090003970913e-01,-9.695307563486060820e-01,-2.032514096872167220e-01
9.846801758136912497e+01,-5.314081488572140743e-02,-1.022154606578020930e+00,2.020543328967396302e-01
9.857177734699754978e+01,-1.123274252398899775e-01,-1.182939374193764825e+00,1.498233204747244418e+00
9.867553711262596039e+01,-1.213044289714833301e-01,-9.626221756476357472e-01,-2.624600458943298076e-01
9.877929687825438521e+01,-1.259195283162574674e-01,-9.544750553393774872e-01,-3.297725780271776319e-01
9.888305664388279581e+01,-5.080488328656734137e-02,-9.121645223998574581e-01,-7.850847958387017211e-01
9.898681640951122063e+01,-9.669107236330108657e-02,-9.123884520444934809e-01,-7.479012368861372995e-01
9.909057617513963123e+01,-2.768436075346151770e-01,-9.324672232123968341e-01,-2.404574150944484290e-01
9.919433594076805605e+01,-2.409899964199447575e-01,-8.678545691998260647e-01,-9.084650452855604907e-01
9.929809570639646665e+01,-1.912704524666765382e-01,-8.941155803291022108e-01,-7.777966693373665752e-01
9.940185547202489147e+01,-1.344993561751774147e-01,-9.755073744361566490e-01,-1.336049298532965557e-01
9.950561523765330207e+01,-1.083248969721430227e-01,-9.522557593538107934e-01,-3.690887005203751237e-01
9.960937500328172689e+01,-1.883059659808192510e-01,-1.027966927827449473e+00,3.829228754581123217e-01
9.971313476891013750e+01,-2.604666502375046488e-01,-9.684829334719367022e-01,2.512524360786992997e-02
9.981689453453856231e+01,-2.216531549364013642e-01,-9.708674072075941242e-01,-3.613711931940050137e-02
9.992065430016697292e+01,-2.114505831249724188e-01,-1.073946951371901326e+00,7.848342718781980976e-01
1.000244140657953977e+02,-1.418093297814307097e-01,-1.045797100099839838e+00,4.680778306881361317e-01
1.001281738314238083e+02,-2.338371102379884769e-01,-1.035491719817242640e+00,5.189420263377829690e-01
1.002319335970522332e+02,-3.719425351647004940e-01,-1.005803450026349077e+00,6.069097827651261934e-01
1.003356933626806438e+02,-3.181183482948169994e-01,-9.936178211201548427e-01,3.681872117887560747e-01
1.004394531283090686e+02,-2.161297457669668076e-01,-8.938099768231957398e-01,-7.283074149402112285e-01
1.005432128939374792e+02,-1.985538554527861987e-01,-8.964251990515994528e-01,-7.417151299209743254e-01
1.006469726595659040e+02,-2.248101194256773294e-01,-9.959650216880385765e-01,1.807019562000972690e-01
1.007507324251943146e+02,-2.948504898181324441e-01,-9.848248179224166066e-01,2.399968115882037956e-01
1.008544921908227394e+02,-2.898233306377594465e-01,-8.324463627816484079e-01,-1.095988184073146909e+00
1.009582519564511500e+02,-2.917993844417692828e-01,-8.910847996594184472e-01,-5.592269351765279950e-01
1.010620117220795748e+02,-2.229275542602209004e-01,-9.641333141324033296e-01,-9.106534260724641339e-02
1.011657714877079997e+02,-2.770219277163804006e-01,-1.000050607277541026e+00,3.215213339872210474e-01
1.012695312533364103e+02,-2.620531407460257034e-01,-9.279145853723427262e-01,-3.165841800895013436e-01
1.013732910189648351e+02,-2.490777941046417865e-01,-9.064784875223681482e-01,-5.367401520100076873e-01
1.014770507845932599e+02,-1.966938980746872623e-01,-8.914213220605803345e-01,-7.918795353585433849e-01
1.015808105502216847e+02,-2.093330749844345695e-01,-8.524537250550191514e-01,-1.132286591869207326e+00
1.016845703158500953e+02,-2.489240577540581534e-01,-7.930502053917316552e-01,-1.605899525006252437e+00
1.017883300814785201e+02,-2.458955889735150724e-01,-8.914544307759658670e-01,-6.795483419683516768e-01
1.018920898471069307e+02,-2.940332996764267182e-01,-9.147305910106242610e-01,-3.471002079592653278e-01
1.019958496127353555e+02,-3.164055421492358855e-01,-9.270430689743193176e-01,-1.794537157987758091e-01
1.020996093783637662e+02,-2.907011904991569362e-01,-9.062146548455407569e-01,-4.300020046921962380e-01
1.022033691439921910e+02,-2.203660042653815265e-01,-9.063451322869708893e-01,-6.046942858858571634e-01
1.023071289096206016e+02,-2.380266420843460684e-01,-8.854056342381991795e-01,-7.541070759453234462e-01
1.024108886752490264e+02,-2.682793495683195584e-01,-9.029991548598801376e-01,-5.188973579495635979e-01
1.025146484408774370e+02,-4.514305190789604239e-01,-9.243355791626487461e-01,2.456191969306381340e-01
1.026184082065058618e+02,-3.095167386981246271e-01,-9.600123925031623928e-01,7.502150984914451870e-02
1.027221679721342724e+02,-2.262906300036033325e-01,-1.029766240252016907e+00,4.595867990787808610e-01
1.028259277377626972e+02,-2.739010203216651340e-01,-9.502619332057872237e-01,-9.652481331171558487e-02
1.029296875033911078e+02,-3.423808469093153617e-01,-9.705956961184374343e-01,2.501103890670092755e-01
1.030334472690195327e+02,-2.686030965180891683e-01,-9.333332858118287279e-01,-2.536920538637631450e-01
1.031372070346479433e+02,-2.371145346737882076e-01,-9.396493922314907987e-01,-2.725843232882723122e-01
1.032409668002763681e+02,-2.504726068878890266e-01,-9.939188404284869938e-01,2.144202137689866783e-01
1.033447265659047787e+02,-2.256220195773389614e-01,-1.001755317683913127e+00,2.301322808307892376e-01
1.034484863315332035e+02,-1.600497224925725992e-01,-1.032367583530435784e+00,3.798344853762384288e-01
1.035522460971616141e+02,-2.076022953736995080e-01,-8.994125104488087663e-01,-6.953921248742317429e-01
1.036560058627900389e+02,-2.607773778793645580e-01,-8.695922771806404716e-01,-8.396972445571726507e-01
1.037597656284184637e+02,-1.740896133962284431e-01,-9.269653873273513423e-01,-5.081888418899900284e-01
1.038635253940468743e+02,-1.911301489920646524e-01,-9.794902468338082535e-01,-1.770366635799849528e-02
1.039672851596752992e+02,-3.191499876600280561e-01,-9.924958176630581663e-01,3.619145183399611332e-01
1.040710449253037098e+02,-2.602789434186382200e-01,-1.002884075579968837e+00,3.081078613065940108e-01
1.041748046909321346e+02,-2.378933897278187604e-01,-1.007426561080712712e+00,2.999279990506433236e-01
1.042785644565605452e+02,-4.030960461126615879e-01,-8.769490101115765546e-01,-3.080502417790857983e-01
1.043823242221889700e+02,-1.872013456321105218e-01,-8.602161743395956295e-01,-1.106892136040409147e+00
1.044860839878173806e+02,-2.045125172913956069e-01,-9.836532725914590714e-01,4.062926255757276506e-02
1.045898437534458054e+02,-2.862900036579801299e-01,-9.842586268780885161e-01,2.148989670146278230e-01
1.046936035190742302e+02,-3.049874893830615274e-01,-9.580659168834936290e-01,4.711491556589174345e-02
1.047973632847026551e+02,-2.990823173142743707e-01,-8.794389176469830094e-01,-6.405813203589740823e-01
1.049011230503310657e+02,-2.462208567044359420e-01,-8.951709079293288518e-01,-6.451507185547061818e-01
1.050048828159594905e+02,-2.109264040280912078e-01,-8.623312826898182903e-01,-1.034158130144208210e+00
1.051086425815879011e+02,-2.116849797490618634e-01,-8.598239805666036961e-01,-1.056242213827704557e+00
1.052124023472163259e+02,-2.281107140775789077e-01,-7.875943818144007791e-01,-1.724114324946703469e+00
1.053161621128447365e+02,-3.201020910683260445e-01,-9.021865655203525902e-01,-3.791210078993009214e-01
1.054199218784731613e+02,-2.984710563655536553e-01,-1.008396405255266082e+00,4.373481816909069453e-01
1.055236816441015719e+02,-2.980370449685775247e-01,-9.798045135510095038e-01,2.071046954575179733e-01
1.056274414097299967e+02,-2.814737229292463838e-01,-9.465415944690619421e-01,-1.092035950190921451e-01
1.057312011753584073e+02,-2.696956514662693927e-01,-7.090213488978024392e-01,-2.399946564263770288e+00
1.058349609409868322e+02,-2.359835130066621767e-01,-7.070143400748915008e-01,-2.552709886067327183e+00
1.059387207066152428e+02,-2.776110266519065117e-01,-8.554158058855092506e-01,-9.215666496707618505e-01
1.060424804722436676e+02,-2.187965616615081821e-01,-9.694304161833149358e-01,-5.389339167428848498e-02
1.061462402378720924e+02,-3.394830915693073381e-01,-9.448082942940542184e-01,3.422392842675801156e-02
1.062500000035005030e+02,-3.556588535175117527e-01,-9.175874191166858429e-01,-1.391836062143914088e-01
1.063537597691289278e+02,-2.969447529443409728e-01,-1.178954146365793099e+00,1.697064806164076955e+00
1.064575195347573384e+02,-2.017137394774840831e-01,-1.006207367679476494e+00,2.248680913054689756e-01
1.065612793003857632e+02,-3.154497005118782615e-01,-8.659000794090023767e-01,-7.094324236676040618e-01
1.066650390660141738e+02,-3.306366053068635069e-01,-8.508790158897597822e-01,-7.919045434329085031e-01
1.067687988316425987e+02,-4.051600699014942797e-01,-9.066539003887308379e-01,-6.045580834414120142e-02
1.068725585972710093e+02,-3.980700523982730332e-01,-9.223579896873919104e-01,3.978975128281054402e-02
1.069763183628994341e+02,-3.583453663054030347e-01,-8.574111553282152132e-01,-6.370482152802650067e-01
